Transaction Date and Time,Package Name,Reservation Date,Total Transaction Amount,Number of Adults,Number of Kids,Total Number of Tickets,Scanned/Not Scanned,,,
12/18/2022 7:25:30 AM,Enchanted - Main Deck Seating - NYE Dinner,2022-12-31 21:00,1913.538561,4,0,4,Scanned,Enchanted , Main Deck Seating , NYE Dinner
12/19/2022 11:20:59 AM,Enchanted - Main Deck Seating - NYE Dinner,2022-12-31 21:00,956.773037,2,0,2,Scanned,Enchanted , Main Deck Seating , NYE Dinner
12/19/2022 11:20:59 AM,Enchanted - Main Deck Seating - NYE Dinner,2022-12-31 21:00,956.773037,2,0,2,Scanned,Enchanted , Main Deck Seating , NYE Dinner
12/30/2022 12:26:25 PM,Enchanted - Main Deck Seating - NYE Dinner,2022-12-31 21:00,956.773037,2,0,2,Scanned,Enchanted , Main Deck Seating , NYE Dinner
12/30/2022 12:26:25 PM,Enchanted - Main Deck Seating - NYE Dinner,2022-12-31 21:00,956.773037,2,0,2,Scanned,Enchanted , Main Deck Seating , NYE Dinner
12/13/2022 11:13:13 PM,Night Tour with Live Guide,2022-12-23 19:30,59.179901,1,0,1,Not Scanned,Night Tour with Live Guide,,
12/13/2022 11:13:13 PM,Night Tour with Live Guide,2022-12-23 19:30,59.179901,1,0,1,Not Scanned,Night Tour with Live Guide,,
8/10/2019 3:32:40 PM,Christmas Brunch Cruise,,268.2141,3,0,3,Scanned,Christmas Brunch Cruise,,
8/17/2019 3:58:21 PM,Christmas Brunch Cruise,,268.2141,3,0,3,Scanned,Christmas Brunch Cruise,,
9/4/2019 1:49:45 PM,Christmas Brunch Cruise,,178.8094,2,0,2,Scanned,Christmas Brunch Cruise,,
9/27/2019 9:27:09 PM,Christmas Brunch Cruise,,321.85692,4,0,4,Scanned,Christmas Brunch Cruise,,
10/16/2019 6:55:53 AM,Christmas Brunch Cruise,,178.8094,2,0,2,Scanned,Christmas Brunch Cruise,,
10/19/2019 1:51:46 PM,Christmas Brunch Cruise,,178.8094,2,0,2,Scanned,Christmas Brunch Cruise,,
10/20/2019 10:14:28 PM,Christmas Brunch Cruise,,357.6188,4,0,4,Scanned,Christmas Brunch Cruise,,
10/23/2019 7:40:56 AM,Christmas Brunch Cruise,,89.4047,1,0,1,Scanned,Christmas Brunch Cruise,,
10/23/2019 11:41:43 AM,Christmas Brunch Cruise,,178.8094,2,0,2,Scanned,Christmas Brunch Cruise,,
10/27/2019 12:57:28 AM,Christmas Brunch Cruise,,178.8094,2,0,2,Scanned,Christmas Brunch Cruise,,
10/31/2019 12:00:39 PM,Christmas Brunch Cruise,,178.8094,2,0,2,Scanned,Christmas Brunch Cruise,,
9/20/2021 2:23:17 PM,Christmas Dinner Cruise,2021-12-24 17:30,425.9871,3,0,3,Not Scanned,Christmas Dinner Cruise,,
9/8/2019 8:12:13 AM,Christmas Brunch Cruise,,118.7054,1,1,2,Scanned,Christmas Brunch Cruise,,
9/18/2019 12:03:58 PM,Christmas Dinner Cruise,,217.877,2,0,2,Scanned,Christmas Dinner Cruise,,
9/18/2019 4:52:05 PM,Christmas Brunch Cruise,,356.1162,6,0,6,Scanned,Christmas Brunch Cruise,,
9/29/2019 4:44:12 AM,Christmas Brunch Cruise,,237.4108,4,0,4,Scanned,Christmas Brunch Cruise,,
10/1/2019 3:45:59 PM,Christmas Brunch Cruise,,118.7054,2,0,2,Scanned,Christmas Brunch Cruise,,
10/5/2019 9:41:22 PM,Christmas Brunch Cruise,,118.7054,2,0,2,Scanned,Christmas Brunch Cruise,,
10/18/2019 2:26:56 AM,Christmas Brunch Cruise,,118.7054,2,0,2,Scanned,Christmas Brunch Cruise,,
8/1/2019 9:56:21 AM,City Lights Cruise - Sky Deck Admission,2021-08-05 19:00,142.8042073,4,0,4,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/1/2019 10:29:34 AM,City Lights Cruise - Sky Deck Admission,2021-08-04 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/1/2019 12:53:05 PM,Sunset Cruise - General Admission,2021-08-01 19:00,50.9876113,3,0,3,Scanned,Sunset Cruise , General Admission,
8/1/2019 1:30:07 PM,City Lights Cruise - Sky Deck Admission,2021-08-01 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/1/2019 2:21:42 PM,City Lights Cruise - Sky Deck Admission,2021-08-02 19:00,95.20280486,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/1/2019 6:57:48 PM,City Lights Cruise - General Admission,2021-08-01 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/1/2019 10:25:46 PM,City Lights Cruise - Sky Deck Admission,2021-09-05 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/1/2019 10:25:46 PM,City Lights Cruise - Sky Deck Admission,2021-09-05 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/1/2019 11:06:31 PM,Sunset Cruise - Sky Deck,2021-08-02 19:00,131.0783151,5,0,5,Scanned,Sunset Cruise , Sky Deck,
8/2/2019 11:06:55 AM,City Lights Cruise - Sky Deck Admission,2021-08-03 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2021 11:24:42 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Not Scanned,,,
8/8/2021 11:24:42 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Not Scanned,,,
8/8/2021 11:29:23 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/8/2021 11:29:23 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/2/2019 3:39:53 PM,Sunset Cruise - General Admission,2021-08-16 19:00,50.9876113,3,0,3,Scanned,Sunset Cruise , General Admission,
8/2/2019 3:40:30 PM,City Lights Cruise - General Admission,2021-08-07 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/2/2019 3:55:03 PM,City Lights Cruise - General Admission,2021-08-02 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/2/2019 4:19:00 PM,Labor Day Weekend Dinner Cruise - Upper Deck Indoor,2021-09-04 19:00,247.8567616,3,0,3,Not Scanned,Labor Day Weekend Dinner Cruise , Upper Deck Indoor,
8/2/2019 4:19:00 PM,Labor Day Weekend Dinner Cruise - Upper Deck Indoor,2021-09-04 19:00,247.8567616,3,0,3,Not Scanned,Labor Day Weekend Dinner Cruise , Upper Deck Indoor,
8/2/2019 4:26:18 PM,City Lights Cruise - General Admission,2021-08-02 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/9/2021 1:51:59 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/9/2021 1:51:59 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/2/2019 4:36:15 PM,Sunset Cruise - General Admission,2021-08-19 19:00,50.9876113,3,0,3,Scanned,Sunset Cruise , General Admission,
8/2/2019 4:36:30 PM,City Lights Cruise - Sky Deck Admission,2021-08-02 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/2/2019 4:52:59 PM,Sunset Cruise - Sky Deck,2021-08-02 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/9/2021 4:02:15 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-22 19:00,229.07137,2,0,2,Not Scanned,,,
8/9/2021 4:43:51 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-20 19:00,229.07137,2,0,2,Scanned,,,
8/2/2019 6:05:06 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-27 12:00,246.1293375,3,2,5,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/2/2019 6:47:51 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,183.084077,4,1,5,Scanned,City Lights Cruise , Sky Deck Admission,
8/9/2021 10:14:56 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/9/2021 10:14:56 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/2/2019 9:00:53 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-13 12:00,145.0807464,3,0,3,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/2/2019 9:00:53 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-13 12:00,145.0807464,3,0,3,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/2/2019 9:10:38 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-21 12:00,435.2422391,7,0,7,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/2/2019 9:28:27 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-08 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/2/2019 10:08:29 PM,Sunset Cruise - Sky Deck,2021-08-15 19:00,65.53915754,3,0,3,Not Scanned,Sunset Cruise , Sky Deck,
8/2/2019 10:10:59 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-20 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/2/2019 10:49:59 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-28 12:00,413.2261615,6,1,7,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/2/2019 10:55:36 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-28 12:00,290.1614927,5,0,5,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/10/2021 8:51:07 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/10/2021 8:51:07 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/3/2019 8:00:03 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-06 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/3/2019 9:12:35 AM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/10/2021 10:07:24 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/10/2021 10:07:24 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/3/2019 10:24:04 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-09-12 12:00,217.6211195,4,0,4,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/3/2019 11:21:57 AM,City Lights Cruise - Sky Deck Admission,2021-08-12 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/3/2019 11:21:57 AM,City Lights Cruise - Sky Deck Admission,2021-08-12 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/3/2019 12:43:36 PM,Sunset Cruise - Sky Deck,2021-08-03 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/3/2019 12:51:46 PM,Sunset Cruise - Sky Deck,2021-08-03 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/3/2019 1:07:22 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/3/2019 1:07:22 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/3/2019 1:14:08 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/3/2019 1:14:08 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/3/2019 1:51:02 PM,Sunset Cruise - Sky Deck,2021-08-03 19:00,32.76957877,2,0,2,Scanned,Sunset Cruise , Sky Deck,
8/3/2019 2:01:07 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-07 12:00,231.5205918,5,0,5,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/10/2021 11:38:20 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/3/2019 3:24:22 PM,Sunset Cruise - Sky Deck,2021-08-03 19:00,98.30873631,4,0,4,Scanned,Sunset Cruise , Sky Deck,
8/3/2019 4:12:38 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-22 12:00,217.6211195,4,0,4,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/3/2019 4:34:08 PM,Sunset Cruise - Sky Deck,2021-08-03 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/3/2019 4:58:51 PM,Sunset Cruise - Sky Deck,2021-08-03 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/3/2019 5:29:12 PM,Bottomless Brunch Cruise - First Deck Seating,2021-09-18 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/3/2019 6:51:50 PM,Sunset Cruise - Sky Deck,2021-08-06 19:00,131.0783151,5,0,5,Scanned,Sunset Cruise , Sky Deck,
8/3/2019 8:10:41 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/3/2019 8:10:41 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/10/2021 11:38:20 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/3/2019 10:24:29 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-09-12 12:00,507.7826123,8,0,8,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/10/2021 12:46:53 PM,Skyline Dinner Cruise - Main Deck Seating,2021-09-19 19:00,229.07137,2,0,2,Not Scanned,,,
8/3/2019 11:28:33 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/4/2019 12:02:02 AM,City Lights Cruise - Sky Deck Admission,2021-08-04 19:00,123.802542,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/10/2021 2:41:05 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/10/2021 2:41:05 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/10/2021 9:00:09 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-29 19:00,229.07137,2,0,2,Scanned,,,
8/10/2021 9:28:15 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Not Scanned,,,
8/10/2021 9:28:15 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Not Scanned,,,
8/4/2019 10:07:58 AM,City Lights Cruise - General Admission,2021-08-07 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/10/2021 9:34:19 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/4/2019 11:37:26 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-14 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/4/2019 11:37:26 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-14 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/10/2021 9:34:19 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/10/2021 10:14:37 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-22 19:00,229.07137,2,0,2,Not Scanned,,,
8/4/2019 12:27:32 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-09-11 12:00,195.6050419,3,1,4,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/4/2019 12:27:32 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-09-11 12:00,195.6050419,3,1,4,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/4/2019 12:45:30 PM,Sunset Cruise - Sky Deck,2021-08-04 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/4/2019 12:46:42 PM,City Lights Cruise - Sky Deck Admission,2021-09-11 19:00,95.20280486,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/4/2019 1:09:56 PM,Sunset Cruise - General Admission,2021-08-24 19:00,25.49380565,2,0,2,Not Scanned,Sunset Cruise , General Admission,
8/4/2019 1:56:35 PM,City Lights Cruise - Sky Deck Admission,2021-08-04 19:00,230.6854794,5,1,6,Scanned,City Lights Cruise , Sky Deck Admission,
8/10/2021 10:30:30 PM,Skyline Dinner Cruise - Main Deck Seating,2021-09-18 19:30,229.07137,2,0,2,Scanned,,,
8/11/2021 8:45:57 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-20 19:00,229.07137,2,0,2,Scanned,,,
8/4/2019 3:22:42 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/4/2019 3:48:02 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-06 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/4/2019 4:55:35 PM,Fall Foliage Cruise - General Admission,2021-10-16 14:00,74.4851553,3,0,3,Scanned,Fall Foliage Cruise , General Admission,
8/11/2021 12:42:06 PM,Skyline Dinner Cruise - Main Deck Seating,2021-09-19 19:00,229.07137,2,0,2,Not Scanned,,,
8/4/2019 6:01:02 PM,City Lights Cruise - Sky Deck Admission,2021-08-04 19:00,142.8042073,4,0,4,Scanned,City Lights Cruise , Sky Deck Admission,
8/11/2021 3:04:52 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/11/2021 3:04:52 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/11/2021 10:30:46 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-29 19:00,229.07137,2,0,2,Scanned,,,
8/4/2019 6:47:58 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-06 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/4/2019 7:05:32 PM,City Lights Cruise - Sky Deck Admission,2021-08-08 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/12/2021 1:38:55 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-29 19:00,229.07137,2,0,2,Scanned,,,
8/4/2019 8:19:38 PM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/4/2019 8:46:42 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/5/2019 11:57:20 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 11:57:20 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 12:03:36 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/12/2021 4:56:55 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/5/2019 1:10:10 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 1:10:10 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/12/2021 4:56:55 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-13 19:00,229.07137,2,0,2,Scanned,,,
8/5/2019 1:31:14 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 1:31:14 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/12/2021 6:39:41 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/5/2019 1:49:35 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-28 12:00,290.1614927,5,0,5,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/5/2019 2:01:53 PM,Sunset Cruise - Sky Deck,2021-08-06 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/5/2019 2:03:53 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-20 12:00,129.6426083,2,2,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 2:09:15 PM,Sunset Cruise - Sky Deck,2021-08-09 19:00,98.30873631,4,0,4,Scanned,Sunset Cruise , Sky Deck,
8/12/2021 6:39:41 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/5/2019 2:28:30 PM,City Lights Cruise - Sky Deck Admission,2021-08-14 19:00,95.20280486,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/5/2019 2:28:30 PM,City Lights Cruise - Sky Deck Admission,2021-08-14 19:00,95.20280486,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/5/2019 2:41:51 PM,City Lights Cruise - Sky Deck Admission,2021-08-05 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/5/2019 2:49:29 PM,Sunset Cruise - Sky Deck,2021-10-25 19:00,32.76957877,2,0,2,Not Scanned,Sunset Cruise , Sky Deck,
8/5/2019 2:49:29 PM,Sunset Cruise - Sky Deck,2021-10-25 19:00,32.76957877,2,0,2,Not Scanned,Sunset Cruise , Sky Deck,
8/5/2019 4:24:15 PM,Sunset Cruise - General Admission,2021-08-06 19:00,101.9752226,5,0,5,Scanned,Sunset Cruise , General Admission,
8/12/2021 10:20:16 PM,Skyline Dinner Cruise - Main Deck Seating,2021-10-16 19:30,229.07137,2,0,2,Scanned,,,
8/5/2019 4:30:56 PM,City Lights Cruise - Sky Deck Admission,2021-08-06 19:00,175.7625443,3,2,5,Scanned,City Lights Cruise , Sky Deck Admission,
8/13/2021 9:42:20 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/5/2019 4:52:01 PM,Sunset Cruise - Sky Deck,2021-08-05 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/5/2019 4:59:46 PM,City Lights Cruise - Sky Deck Admission,2021-08-06 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/13/2021 9:42:20 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/5/2019 5:57:38 PM,City Lights Cruise - Sky Deck Admission,2021-08-05 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/5/2019 6:04:27 PM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/5/2019 6:06:36 PM,City Lights Cruise - General Admission,2021-08-18 19:00,66.78610608,3,0,3,Not Scanned,City Lights Cruise , General Admission,
8/13/2021 11:00:50 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/13/2021 11:00:50 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/5/2019 8:57:41 PM,City Lights Cruise - General Admission,2021-08-08 19:00,152.4022791,4,2,6,Scanned,City Lights Cruise , General Admission,
8/5/2019 9:15:45 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-07 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/13/2021 11:41:08 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-22 19:00,229.07137,2,0,2,Not Scanned,,,
8/13/2021 1:58:22 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/5/2019 9:35:32 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-07 12:00,362.7018659,6,0,6,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/5/2019 9:47:53 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,362.7018659,6,0,6,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/13/2021 2:25:29 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-27 19:00,229.07137,2,0,2,Not Scanned,,,
8/13/2021 5:17:25 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/5/2019 10:05:59 PM,City Lights Cruise - General Admission,2021-08-07 19:00,267.1444243,9,0,9,Scanned,City Lights Cruise , General Admission,
8/5/2019 10:11:16 PM,City Lights Cruise - General Admission,2021-08-20 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/5/2019 10:24:35 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-07 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/13/2021 7:27:43 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/5/2019 11:18:25 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 11:18:25 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 11:29:17 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-21 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/5/2019 11:50:59 PM,Wine & Cheese Tasting Cruise - 3 Pairing Standard Experience,2021-09-11 19:30,144.9549075,3,0,3,Not Scanned,Wine & Cheese Tasting Cruise , 3 Pairing Standard Experience,
8/6/2019 1:10:13 AM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,95.20280486,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/13/2021 10:52:24 PM,Skyline Dinner Cruise - Main Deck Seating,2021-09-18 19:30,229.07137,2,0,2,Not Scanned,,,
